no,IP address,CVE ID,vulnerability title,vulnerability description,cvss score,cvss severity,solution,reference
671,10.10.10.66,CVE-2004-2503,CVE-2004-2503,INweb Mail Server 2.40 allows remote attackers to cause a denial of service (crash) via a large number of connect/disconnect actions to the (1) POP3 and (2) SMTP services.,N/A,N/A,Update to latest version,http://members.lycos.co.uk/r34ct/main/inwebmail.txt
672,10.10.10.242,CVE-2024-31164,NULL Pointer Dereference in libfluid_msg library,Unchecked Return Value to NULL Pointer Dereference vulnerability in Open Networking Foundation (ONF) libfluid (libfluid_msg module). This vulnerability is associated with program routines fluid_msg...,5.3,MEDIUM,"Until a software patch which fixes this issue is not released, it is highly recommended to not exposed the vulnerable component inside an untrusted...",https://www.nozominetworks.com/labs/vulnerability-advisories-cve-2024-31164
673,10.20.10.172,CVE-2000-0624,CVE-2000-0624,Buffer overflow in Winamp 2.64 and earlier allows remote attackers to execute arbitrary commands via a long #EXTINF: extension in the M3U playlist.,N/A,N/A,Update to latest version,http://www.winamp.com/getwinamp/newfeatures.jhtml
674,172.16.41.76,CVE-2021-29114,SQL injection vulnerability in ArcGIS Server,"A SQL injection vulnerability in feature services provided by Esri ArcGIS Server 10.9 and below allows a remote, unauthenticated attacker to impact the confidentiality, integrity and availability o...",N/A,N/A,"Mitigating measures:

Web Services that use file based data sources (file Geodatabase or Shape Files or tile cached services) are unaffected by thi...",https://www.esri.com/arcgis-blog/products/arcgis-enterprise/administration/arcgis-server-security-2021-update-2-patch-is-now-available
675,172.16.41.34,CVE-2018-8938,CVE-2018-8938,A Code Injection issue was discovered in DlgSelectMibFile.asp in Ipswitch WhatsUp Gold before 2018 (18.0). Malicious actors can inject a specially crafted SNMP MIB file that could allow them to exe...,N/A,N/A,Update to latest version,https://docs.ipswitch.com/NM/WhatsUpGold2018/01_ReleaseNotes/index.htm
676,172.16.41.195,CVE-2017-3622,CVE-2017-3622,"Vulnerability in the Solaris component of Oracle Sun Systems Products Suite (subcomponent: Common Desktop Environment (CDE)). The supported version that is affected is 10. Easily ""exploitable"" vuln...",N/A,N/A,Update to latest version,http://www.oracle.com/technetwork/security-advisory/cpuapr2017-3236618.html
677,172.16.41.11,CVE-2010-3526,CVE-2010-3526,"Unspecified vulnerability in the PeopleSoft Enterprise SCM - PO component in Oracle PeopleSoft and JDEdwards Suite 8.9 Bundle #38, 9.0 Bundle #31, and 9.1 Bundle #6 allows remote authenticated user...",N/A,N/A,Update to latest version,http://www.oracle.com/technetwork/topics/security/cpuoct2010-175626.html
678,10.10.10.246,CVE-2018-12322,CVE-2018-12322,There is a heap out of bounds read in radare2 2.6.0 in _6502_op() in libr/anal/p/anal_6502.c via a crafted iNES ROM binary file.,N/A,N/A,Update to latest version,https://github.com/radare/radare2/commit/bbb4af56003c1afdad67af0c4339267ca38b1017
679,172.16.41.11,CVE-2016-9259,CVE-2016-9259,Cross-site scripting (XSS) vulnerability in Tenable Nessus before 6.9.1 allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors.,N/A,N/A,Update to latest version,https://www.tenable.com/security/tns-2016-17
680,10.10.10.226,CVE-2023-1231,CVE-2023-1231,Inappropriate implementation in Autofill in Google Chrome on Android prior to 111.0.5563.64 allowed a remote attacker to potentially spoof the contents of the omnibox via a crafted HTML page. (Chro...,N/A,N/A,Update to latest version,https://chromereleases.googleblog.com/2023/03/stable-channel-update-for-desktop.html
681,10.10.10.137,CVE-2017-11783,CVE-2017-11783,"Microsoft Windows 8.1, Windows Server 2012 R2, Windows RT 8.1, Windows 10 Gold, 1511, 1607, and 1703, and Windows Server 2016 allows an elevation of privilege vulnerability in the way it handles ca...",N/A,N/A,Update to latest version,http://www.securitytracker.com/id/1039526
682,10.10.10.247,CVE-2020-7921,Administrative action may disable enforcement of per-user IP whitelisting,"
Improper serialization of internal state in the authorization subsystem in MongoDB Server's authorization subsystem permits a user with valid credentials to bypass IP whitelisting protection mecha...",4.6,MEDIUM,Update to latest version,https://jira.mongodb.org/browse/SERVER-45472
683,172.16.41.111,CVE-2023-45572,CVE-2023-45572,"Buffer Overflow vulnerability in D-Link device DI-7003GV2.D1 v.23.08.25D1 and before, DI-7100G+V2.D1 v.23.08.23D1 and before, DI-7100GV2.D1 v.23.08.23D1, DI-7200G+V2.D1 v.23.08.23D1 and before, DI-...",N/A,N/A,Update to latest version,https://github.com/Archerber/bug_submit/blob/main/D-Link/DI-7xxxx/bug1.md
684,172.16.41.58,CVE-2019-1616,Cisco NX-OS Software Cisco Fabric Services Denial of Service Vulnerability,"A vulnerability in the Cisco Fabric Services component of Cisco NX-OS Software could allow an unauthenticated, remote attacker to cause a buffer overflow, resulting in a denial of service (DoS) con...",N/A,N/A,Update to latest version,http://www.securityfocus.com/bid/107395
685,10.20.10.68,CVE-2020-25694,CVE-2020-25694,"A flaw was found in PostgreSQL versions before 13.1, before 12.5, before 11.10, before 10.15, before 9.6.20 and before 9.5.24. If a client application that creates additional database connections o...",N/A,N/A,Update to latest version,https://bugzilla.redhat.com/show_bug.cgi?id=1894423
686,10.20.10.100,CVE-2025-49790,CVE-2025-49790,N/A,N/A,N/A,Update to latest version,
687,10.20.10.81,CVE-2006-0261,CVE-2006-0261,"Multiple unspecified vulnerabilities in Oracle Database server 8.1.7.4, 9.0.1.5, 9.2.0.7, and 10.1.0.5 have unspecified impact and attack vectors, as identified by Oracle Vuln# (1) DB07 in the Dict...",N/A,N/A,Update to latest version,https://exchange.xforce.ibmcloud.com/vulnerabilities/24321
688,10.20.10.157,CVE-2025-29770,vLLM denial of service via outlines unbounded cache on disk,vLLM is a high-throughput and memory-efficient inference and serving engine for LLMs. The outlines library is one of the backends used by vLLM to support structured output (a.k.a. guided decoding)....,6.5,MEDIUM,Update to latest version,https://github.com/vllm-project/vllm/security/advisories/GHSA-mgrm-fgjv-mhv8
689,10.10.10.178,CVE-2024-30493,WordPress Church Admin plugin <= 4.1.7 - Cross Site Request Forgery (CSRF) vulnerability,"Cross-Site Request Forgery (CSRF) vulnerability in Andy Moyle Church Admin.This issue affects Church Admin: from n/a through 4.1.7.

",4.3,MEDIUM,Update to latest version,https://patchstack.com/database/vulnerability/church-admin/wordpress-church-admin-plugin-4-1-7-cross-site-request-forgery-csrf-vulnerability?_s_id=cve
690,172.16.41.148,CVE-2018-19023,CVE-2018-19023,"Hetronic Nova-M prior to verson r161 uses fixed codes that are reproducible by sniffing and re-transmission. This can lead to unauthorized replay of a command, spoofing of an arbitrary message, or ...",N/A,N/A,Update to latest version,https://ics-cert.us-cert.gov/advisories/ICSA-19-003-03
691,10.20.10.37,CVE-2022-21566,CVE-2022-21566,Vulnerability in the Oracle Applications Framework product of Oracle E-Business Suite (component: Diagnostics). Supported versions that are affected are 12.2.9-12.2.11. Easily exploitable vulnerabi...,7.5,HIGH,Update to latest version,https://www.oracle.com/security-alerts/cpujul2022.html
692,172.16.41.218,CVE-2014-9745,CVE-2014-9745,"The parse_encoding function in type1/t1load.c in FreeType before 2.5.3 allows remote attackers to cause a denial of service (infinite loop) via a ""broken number-with-base"" in a Postscript stream, a...",N/A,N/A,Update to latest version,http://www.ubuntu.com/usn/USN-2739-1
693,10.10.10.58,CVE-2022-21566,CVE-2022-21566,Vulnerability in the Oracle Applications Framework product of Oracle E-Business Suite (component: Diagnostics). Supported versions that are affected are 12.2.9-12.2.11. Easily exploitable vulnerabi...,7.5,HIGH,Update to latest version,https://www.oracle.com/security-alerts/cpujul2022.html
694,10.10.10.70,CVE-2025-20338,CVE-2025-20338,"A vulnerability in the CLI of Cisco IOS XE Software could allow an authenticated, local attacker with administrative privileges to execute arbitrary commands as root on the underlying operating sys...",6,MEDIUM,Update to latest version,https://sec.cloudapps.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-iosxe-arg-inject-EyDDbh4e
695,10.10.10.211,CVE-2025-59089,Python-kdcproxy: remote dos via unbounded tcp upstream buffering,"If an attacker causes kdcproxy to connect to an attacker-controlled KDC server (e.g. through server-side request forgery), they can exploit the fact that kdcproxy does not enforce bounds on TCP res...",5.9,MEDIUM,Mitigation for this issue is either not available or the currently available options do not meet the Red Hat Product Security criteria comprising e...,https://access.redhat.com/errata/RHSA-2025:21138
696,10.10.10.221,CVE-2016-9259,CVE-2016-9259,Cross-site scripting (XSS) vulnerability in Tenable Nessus before 6.9.1 allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors.,N/A,N/A,Update to latest version,https://www.tenable.com/security/tns-2016-17
697,172.16.41.213,CVE-2024-8537,Path Traversal in modelscope/agentscope,"A path traversal vulnerability exists in the modelscope/agentscope application, affecting all versions. The vulnerability is present in the /delete-workflow endpoint, allowing an attacker to delete...",N/A,N/A,Update to latest version,https://huntr.com/bounties/eeb8aa4b-e6e5-465c-b0dd-aa97e3b7dc09
698,172.16.41.53,CVE-2021-2287,CVE-2021-2287,Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). The supported version that is affected is Prior to 6.1.20. Easily exploitable vulnerability allows unau...,7.1,HIGH,Update to latest version,https://www.oracle.com/security-alerts/cpuapr2021.html
699,10.20.10.26,CVE-2011-5033,CVE-2011-5033,"Stack-based buffer overflow in CFS.c in ConfigServer Security & Firewall (CSF) before 5.43, when running on a DirectAdmin server, allows local users to cause a denial of service (crash) via a long ...",N/A,N/A,Update to latest version,http://www.configserver.com/free/csf/changelog.txt
700,10.10.10.178,CVE-2022-39121,CVE-2022-39121,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",N/A,N/A,Update to latest version,https://www.unisoc.com/en_us/secy/announcementDetail/1575654905820020738
701,172.16.41.111,CVE-2023-44112,CVE-2023-44112,Out-of-bounds access vulnerability in the device authentication module. Successful exploitation of this vulnerability may affect confidentiality.,N/A,N/A,Update to latest version,https://consumer.huawei.com/en/support/bulletin/2024/1/
702,10.20.10.70,CVE-2014-7889,CVE-2014-7889,The OLE Point of Sale (OPOS) drivers before 1.13.003 on HP Point of Sale Windows PCs allow remote attackers to execute arbitrary code via vectors involving OPOSLineDisplay.ocx for Retail RP7 VFD Cu...,N/A,N/A,Update to latest version,https://h20564.www2.hp.com/portal/site/hpsc/public/kb/docDisplay?docId=emr_na-c04583185
703,10.10.10.88,CVE-2014-4726,CVE-2014-4726,Unspecified vulnerability in the MailPoet Newsletters (wysija-newsletters) plugin before 2.6.8 for WordPress has unspecified impact and attack vectors.,N/A,N/A,Update to latest version,https://wordpress.org/plugins/wysija-newsletters/changelog/
704,172.16.41.195,CVE-2010-1891,CVE-2010-1891,"The Client/Server Runtime Subsystem (aka CSRSS) in the Win32 subsystem in Microsoft Windows XP SP2 and SP3 and Server 2003 SP2, when a Chinese, Japanese, or Korean locale is enabled, does not prope...",N/A,N/A,Update to latest version,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A7536
705,172.16.41.239,CVE-2020-7760,Regular Expression Denial of Service (ReDoS),This affects the package codemirror before 5.58.2; the package org.apache.marmotta.webjars:codemirror before 5.58.2. The vulnerable regular expression is located in https://github.com/codemirror/Co...,5.3,MEDIUM,Update to latest version,https://snyk.io/vuln/SNYK-JS-CODEMIRROR-1016937
706,172.16.41.79,CVE-2023-36729,Named Pipe File System Elevation of Privilege Vulnerability,Named Pipe File System Elevation of Privilege Vulnerability,7.8,HIGH,Update to latest version,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2023-36729
707,10.20.10.82,CVE-2014-1794,CVE-2014-1794,"Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corrup...",N/A,N/A,Update to latest version,http://www.securitytracker.com/id/1030370
708,10.20.10.221,CVE-2021-35645,CVE-2021-35645,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.26 and prior. Easily exploitable vulnerability allows high pri...,4.9,MEDIUM,Update to latest version,https://www.oracle.com/security-alerts/cpuoct2021.html
709,172.16.41.146,CVE-2021-23981,CVE-2021-23981,"A texture upload of a Pixel Buffer Object could have confused the WebGL code to skip binding the buffer used to unpack it, resulting in memory corruption and a potentially exploitable information l...",N/A,N/A,Update to latest version,https://www.mozilla.org/security/advisories/mfsa2021-10/
710,172.16.41.106,CVE-2012-2352,CVE-2012-2352,"The archive management (arc_manage) page in wwsympa/wwsympa.fcgi.in in Sympa before 6.1.11 does not check permissions, which allows remote attackers to list, read, and delete arbitrary list archive...",N/A,N/A,Update to latest version,https://sourcesup.renater.fr/scm/viewvc.php/branches/sympa-6.0-branch/wwsympa/wwsympa.fcgi.in?root=sympa&r1=6706&r2=7358&pathrev=7358
711,10.20.10.43,CVE-2024-6210,Duplicator <= 1.5.9 - Full Path Disclosure,"The Duplicator plugin for WordPress is vulnerable to information exposure in all versions up to, and including, 1.5.9. This makes it possible for unauthenticated attackers to obtain the full path t...",5.3,MEDIUM,Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/d47d582d-7c90-4f49-aee1-03a8775b850d?source=cve
712,10.10.10.54,CVE-2007-2943,CVE-2007-2943,PHP remote file inclusion vulnerability in class/class.php in Webavis 0.1.1 allows remote attackers to execute arbitrary PHP code via a URL in the root parameter.,N/A,N/A,Update to latest version,http://osvdb.org/38050
